id,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,has_lift,is_exterior,has_parking,lat,long,security,transport,health,education
11523,51,2,1,4,155000,3039,1,0,0,1,0,40.460187,-3.650788,2,128,25,5
11522,250,4,3,8,1350000,5400,0,0,1,1,1,40.467017,-3.658032,0,203,31,7
11521,83,3,1,3,220000,2651,0,0,0,1,0,40.472285,-3.634657,0,203,31,7
11520,60,1,1,1,234000,3900,0,0,1,1,0,40.46329,-3.648953,2,128,25,5
11519,56,0,1,3,250000,4464,0,0,1,1,1,40.506577,-3.656343,0,183,20,4
11518,89,3,2,7,249000,2798,0,0,1,1,0,40.471442,-3.649769,0,203,31,7
11517,85,2,1,4,370000,4353,0,0,1,1,1,40.46282,-3.632807,2,128,25,5
11514,116,3,1,4,330000,2845,0,0,1,1,0,40.459562,-3.645851,2,128,25,5
11512,138,2,2,4,550000,3986,0,0,1,1,1,40.450433,-3.643288,0,51,3,1
11508,140,3,2,2,500000,3571,0,0,1,1,1,40.494431,-3.653687,0,183,20,4
11506,96,2,2,8,450000,4688,0,0,1,1,1,40.486045,-3.670286,0,183,20,4
11505,74,2,1,4,169500,2291,0,0,0,1,0,40.476984,-3.660491,1,48,7,1
11504,80,3,1,5,313500,3919,0,0,1,0,0,40.476708,-3.64345,0,203,31,7
11503,120,2,2,2,510000,4250,0,0,1,1,1,40.499363,-3.653001,0,183,20,4
11502,100,2,1,1,439000,4390,0,0,1,1,1,40.468104,-3.639655,2,128,25,5
11501,170,4,3,4,799000,4700,0,0,1,1,1,40.467017,-3.658032,0,203,31,7
11500,45,0,1,8,265000,5889,0,0,1,1,1,40.48529,-3.66779,0,183,20,4
11499,112,2,2,5,375000,3348,0,0,1,1,0,40.49395,-3.65973,0,183,20,4
11498,65,2,1,4,145000,2231,0,0,0,1,0,40.471698,-3.65316,0,203,31,7
11497,55,2,1,0,150000,2727,0,0,1,1,0,40.479847,-3.658638,1,48,7,1
11495,74,3,1,4,158000,2135,1,0,0,1,0,40.476058,-3.63787,0,203,31,7
11489,55,1,1,3,234000,4255,0,0,1,1,0,40.46501,-3.64885,2,128,25,5
11488,72,0,1,2,285000,3958,0,0,1,1,1,40.50736,-3.65467,0,183,20,4
11487,230,4,3,3,630000,2739,0,0,1,1,1,40.450931,-3.61715,0,42,2,0
11486,67,0,1,2,254000,3791,0,0,1,1,1,40.507258,-3.655492,0,183,20,4
11485,68,2,1,1,222000,3265,0,0,0,1,0,40.466334,-3.653044,2,128,25,5
11483,140,4,3,3,795000,5679,0,0,1,1,1,40.453086,-3.650462,0,51,3,1
11482,85,3,2,5,285000,3353,0,0,1,1,0,40.47652,-3.63987,0,203,31,7
11480,118,1,2,4,553000,4686,0,0,1,1,1,40.463558,-3.637732,2,128,25,5
11479,80,1,1,3,281000,3512,0,0,1,1,0,40.479109,-3.631325,0,183,20,4
11478,115,3,2,7,285000,2478,0,0,1,1,0,40.489127,-3.66074,0,183,20,4
11477,120,2,2,4,600000,5000,0,0,1,1,0,40.457684,-3.62596,0,51,3,1
11476,130,2,2,0,289900,2230,0,0,1,1,1,40.485701,-3.665424,0,183,20,4
11475,85,3,1,6,280000,3294,0,0,1,1,0,40.468218,-3.65433,0,203,31,7
11474,50,0,1,0,235000,4700,0,0,0,1,0,40.456143,-3.646126,0,51,3,1
11473,99,2,2,3,500000,5051,0,0,1,1,1,40.458277,-3.62302,0,51,3,1
11471,135,4,2,5,595000,4407,0,0,1,1,1,40.498238,-3.653888,0,183,20,4
11470,60,0,2,4,200000,3333,0,0,1,1,1,40.48678,-3.665889,0,183,20,4
11469,90,2,1,4,240000,2667,0,0,1,1,0,40.477791,-3.659413,1,48,7,1
11464,55,1,1,0,215500,3918,0,0,1,1,0,40.464183,-3.63202,2,128,25,5
11463,139,3,2,5,589000,4237,0,0,1,1,1,40.498047,-3.617855,0,183,20,4
11462,94,3,2,5,299500,3186,0,0,1,1,0,40.470959,-3.650322,0,203,31,7
11461,90,3,1,6,326000,3622,1,0,1,1,0,40.464498,-3.629266,2,128,25,5
11460,120,3,1,7,340000,2833,0,0,1,1,0,40.45949,-3.645583,2,128,25,5
11459,95,2,2,5,472000,4968,0,0,1,1,1,40.482641,-3.616335,0,183,20,4
11458,107,3,2,4,530000,4953,0,0,1,1,1,40.482641,-3.616335,0,183,20,4
11457,110,3,2,1,390000,3545,0,0,1,1,1,40.488666,-3.649591,0,183,20,4
11456,141,4,2,7,690000,4894,0,0,1,1,1,40.463085,-3.659305,2,128,25,5
11454,90,3,1,5,240000,2667,0,0,0,1,0,40.468891,-3.652675,0,203,31,7
11453,130,3,2,4,570000,4385,0,0,1,1,1,40.482641,-3.616335,0,183,20,4
11452,120,3,2,2,460000,3833,0,0,1,1,1,40.495054,-3.650483,0,183,20,4
11450,42,0,1,3,280000,6667,0,0,1,1,1,40.49528,-3.654815,0,183,20,4
11449,50,0,1,0,203000,4060,1,0,1,1,1,40.456143,-3.646126,0,51,3,1
11446,72,3,1,2,181000,2514,0,0,1,1,0,40.470467,-3.649829,0,203,31,7
11443,65,1,1,1,182000,2800,0,0,1,1,0,40.463686,-3.651353,2,128,25,5
11442,87,2,2,2,298000,3425,0,0,1,1,0,40.458088,-3.648399,2,128,25,5
11440,141,4,2,7,690000,4894,0,0,1,1,1,40.464224,-3.65885,2,128,25,5
11439,68,1,1,1,356000,5235,0,0,1,1,0,40.48556,-3.667583,0,183,20,4
11438,70,3,1,1,210000,3000,0,0,1,1,0,40.47551,-3.649407,0,203,31,7
11437,100,1,1,7,349000,3490,0,0,1,1,1,40.486294,-3.655723,0,183,20,4
11436,87,2,1,5,169900,1953,0,0,1,1,0,40.481185,-3.658422,1,48,7,1
11435,100,4,2,4,295000,2950,0,0,1,1,0,40.476528,-3.659425,1,48,7,1
11434,55,2,1,5,195000,3545,0,0,1,1,0,40.474384,-3.648893,0,203,31,7
11429,74,3,1,4,200000,2703,0,0,1,1,0,40.470831,-3.649522,0,203,31,7
11428,38,1,1,0,102000,2684,0,0,0,1,0,40.470301,-3.645311,0,203,31,7
11423,104,2,2,1,449000,4317,0,0,1,1,1,40.457071,-3.625841,0,51,3,1
11422,58,1,1,2,235000,4052,0,0,1,1,1,40.465008,-3.649491,2,128,25,5
11421,47,1,1,6,155000,3298,0,0,1,1,0,40.478686,-3.64401,0,203,31,7
11420,114,4,2,0,265000,2325,1,0,1,1,0,40.474764,-3.651554,0,203,31,7
11419,72,3,1,4,214000,2972,0,0,1,1,0,40.465823,-3.63255,2,128,25,5
11418,95,2,2,5,425000,4474,0,0,1,1,1,40.488658,-3.657299,0,183,20,4
11417,107,2,2,1,420000,3925,0,0,1,1,1,40.453497,-3.620081,0,42,2,0
11415,95,2,2,2,495000,5211,0,0,1,1,1,40.453369,-3.623086,0,42,2,0
11414,114,2,2,1,450000,3947,0,0,1,0,0,40.457684,-3.62596,0,51,3,1
11413,76,3,1,1,170000,2237,1,0,1,1,0,40.47159,-3.655226,0,203,31,7
11412,100,3,1,2,255000,2550,1,0,1,1,0,40.476828,-3.642935,0,203,31,7
11409,70,3,1,0,248000,3543,0,0,0,1,0,40.477457,-3.663507,1,48,7,1
11408,96,3,2,4,330000,3438,0,0,1,1,1,40.47716,-3.647838,0,203,31,7
11407,60,1,1,0,240000,4000,0,0,1,1,1,40.465008,-3.649491,2,128,25,5
11406,70,1,1,1,410000,5857,0,0,1,1,1,40.45965,-3.627796,0,51,3,1
11405,112,2,2,1,345000,3080,0,0,1,1,0,40.462712,-3.644162,2,128,25,5
11403,88,3,1,4,158000,1795,1,0,0,1,0,40.475753,-3.636943,0,203,31,7
11400,57,2,1,0,79200,1389,1,0,0,1,0,40.474764,-3.651554,0,203,31,7
11399,105,3,2,3,465000,4429,0,0,1,1,1,40.458528,-3.655001,2,128,25,5
11398,164,4,3,5,680000,4146,0,0,1,1,0,40.463085,-3.659305,2,128,25,5
11397,87,2,1,5,267000,3069,0,0,1,1,0,40.473051,-3.662472,1,48,7,1
11396,140,3,3,8,725000,5179,0,0,1,1,1,40.464118,-3.649325,2,128,25,5
11395,54,1,1,2,219268,4061,0,0,1,1,1,40.46329,-3.648953,2,128,25,5
11394,55,1,1,3,233908,4253,0,0,1,1,1,40.46329,-3.648953,2,128,25,5
11392,92,2,2,0,420000,4565,0,0,1,1,1,40.488133,-3.649829,0,183,20,4
11391,146,3,2,5,539720,3697,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11389,167,4,2,1,650000,3892,0,0,1,1,1,40.488684,-3.656138,0,183,20,4
11388,115,3,2,3,380000,3304,0,0,1,1,0,40.47437,-3.650084,0,203,31,7
11387,110,3,2,1,495000,4500,0,0,1,1,1,40.494205,-3.660131,0,183,20,4
11377,135,1,2,1,455000,3370,0,0,0,1,0,40.451582,-3.617192,0,42,2,0
11376,118,3,2,2,595000,5042,0,0,1,1,1,40.485449,-3.67008,0,183,20,4
11375,53,1,1,1,214840,4054,0,0,1,1,0,40.46329,-3.648953,2,128,25,5
11373,76,2,1,1,520000,6842,0,0,1,1,0,40.457684,-3.62596,0,51,3,1
11372,69,3,1,0,145000,2101,0,0,0,1,0,40.467751,-3655,0,203,31,7
11370,72,3,1,0,175000,2431,0,0,0,0,0,40.474452,-3.643713,0,203,31,7
11369,91,2,2,3,358000,3934,0,0,1,1,1,40.487518,-3.646839,0,183,20,4
11368,83,3,2,2,275000,3313,0,0,1,1,0,40.46658,-3.634832,2,128,25,5
11367,81,4,1,5,210000,2593,0,0,0,1,0,40.479952,-3.660165,1,48,7,1
11366,51,1,1,6,260000,5098,0,0,1,1,0,40.494948,-3.658325,0,183,20,4
11365,74,2,1,2,187000,2527,0,0,1,1,0,40.478686,-3.64401,0,203,31,7
11364,112,4,2,7,330000,2946,0,0,1,1,1,40.477036,-3.641137,0,203,31,7
11363,61,3,1,5,149000,2443,1,0,0,1,0,40.470353,-3.64851,0,203,31,7
11362,72,3,1,4,214000,2972,0,0,1,1,0,40.466505,-3.632664,2,128,25,5
11361,57,3,1,3,179000,3140,0,0,0,1,0,40.471369,-3.650996,0,203,31,7
11360,84,3,1,2,330000,3929,0,0,1,1,0,40.46759,-3.633269,2,128,25,5
11359,70,3,1,2,202000,2886,0,0,0,1,0,40.474401,-3.645689,0,203,31,7
11357,120,4,2,0,530000,4417,0,0,1,1,1,40.477871,-3.66463,1,48,7,1
11355,163,3,2,2,795000,4877,0,0,1,0,1,40.460109,-3.632488,0,51,3,1
11354,93,2,2,1,460000,4946,0,0,1,1,1,40.498096,-3.651989,0,183,20,4
11353,70,2,1,1,373000,5329,0,0,1,1,1,40.461873,-3.632359,0,51,3,1
11352,166,3,3,0,790000,4759,0,0,1,1,1,40.491968,-3.660768,0,183,20,4
11351,213,3,3,0,720000,3380,0,0,1,1,1,40.49658,-3.654524,0,183,20,4
11349,65,1,1,2,330000,5077,0,0,1,1,1,40.460401,-3.630271,0,51,3,1
11346,92,2,1,7,405000,4402,0,0,1,1,1,40.486916,-3.656075,0,183,20,4
11344,56,3,1,2,179000,3196,0,0,0,1,0,40.471671,-3.651107,0,203,31,7
11343,120,1,1,3,345000,2875,0,0,1,1,1,40.487786,-3.66605,0,183,20,4
11342,142,4,3,5,740000,5211,0,0,1,1,1,40.467017,-3.658032,0,203,31,7
11341,53,1,1,3,280000,5283,0,0,1,1,0,40.49528,-3.654815,0,183,20,4
11339,142,4,3,4,720000,5070,0,0,1,1,1,40.467017,-3.658032,0,203,31,7
11338,101,2,2,3,420000,4158,0,0,1,1,1,40.49528,-3.654815,0,183,20,4
11337,68,2,2,3,310000,4559,0,0,1,1,1,40.458379,-3.651248,2,128,25,5
11336,82,2,2,1,385000,4695,0,0,1,1,1,40.49528,-3.654815,0,183,20,4
11333,82,3,1,3,235000,2866,0,0,1,1,0,40.474922,-3.641293,0,203,31,7
11332,65,2,1,3,189000,2908,1,0,1,1,0,40.470353,-3.64851,0,203,31,7
11331,112,4,2,1,315000,2812,0,0,1,1,0,40.470852,-3.635894,0,203,31,7
11330,50,1,1,1,198000,3960,0,0,1,1,1,40.465967,-3.634452,2,128,25,5
11328,83,3,2,1,308000,3711,0,0,1,1,0,40.476828,-3.642935,0,203,31,7
11327,92,2,2,4,399900,4347,0,0,1,1,1,40.494948,-3.658325,0,183,20,4
11326,122,3,2,4,600000,4918,0,0,1,1,1,40.453771,-3.619762,0,42,2,0
11323,138,3,3,2,668000,4841,0,0,1,1,1,40.450433,-3.643288,0,51,3,1
11319,110,3,2,3,455000,4136,0,0,1,1,1,40.495448,-3.654205,0,183,20,4
11314,262,4,5,1,1790000,6832,0,0,1,1,1,40.456702,-3.64028,0,51,3,1
11313,281,4,5,1,1815000,6459,0,0,1,1,1,40.456702,-3.64028,0,51,3,1
11312,70,3,1,4,149000,2129,1,0,0,1,0,40.472237,-3.655665,0,203,31,7
11311,167,5,3,4,400000,2395,0,0,1,1,0,40.476528,-3.659425,1,48,7,1
11310,115,3,1,2,299000,2600,0,0,1,1,0,40.461896,-3.643726,2,128,25,5
11308,100,3,2,2,335000,3350,0,0,1,1,1,40.467519,-3.635603,2,128,25,5
11307,68,1,1,1,335000,4926,0,0,1,1,1,40.48556,-3.667583,0,183,20,4
11306,86,3,1,3,179999,2093,0,0,0,1,0,40.476828,-3.642935,0,203,31,7
11305,62,2,1,3,153000,2468,1,0,0,1,0,40.471973,-3.656891,0,203,31,7
11304,101,4,2,4,285000,2822,1,0,1,1,1,40.467519,-3.635603,2,128,25,5
11303,72,3,1,2,160000,2222,0,0,0,1,0,40.473916,-3.66084,1,48,7,1
11302,76,0,1,5,200000,2632,0,0,1,1,1,40.488092,-3.666067,0,183,20,4
11301,70,3,1,2,165000,2357,1,0,0,1,0,40.472898,-3.654112,0,203,31,7
11300,60,2,1,1,175000,2917,0,0,0,1,0,40.47551,-3.649407,0,203,31,7
11299,164,3,3,1,628000,3829,0,0,1,1,1,40.48556,-3.667583,0,183,20,4
11298,50,0,1,6,142000,2840,0,0,1,1,0,40.478686,-3.64401,0,203,31,7
11297,94,1,1,1,215000,2287,0,0,1,1,1,40.487786,-3.66605,0,183,20,4
11296,110,3,1,1,289000,2627,1,0,1,1,0,40.463498,-3.640063,2,128,25,5
11294,185,1,2,3,490000,2649,0,0,1,1,1,40.487786,-3.66605,0,183,20,4
11293,72,3,1,2,198000,2750,1,0,0,1,0,40.474407,-3.643344,0,203,31,7
11292,152,3,2,2,510000,3355,0,0,1,1,1,40.494899,-3.659071,0,183,20,4
11291,110,2,2,1,339000,3082,0,0,1,1,1,40.479253,-3.632449,0,183,20,4
11289,78,3,1,4,188400,2415,1,0,1,1,0,40.47363,-3.640165,0,203,31,7
11287,102,3,2,1,424000,4157,0,1,1,1,1,40.498974,-3.651947,0,183,20,4
11286,176,4,3,2,730821,4152,0,1,1,1,0,40.49709,-3.65558,0,183,20,4
11285,131,3,2,4,610812,4663,0,1,1,1,0,40.49709,-3.65558,0,183,20,4
11284,153,4,2,5,725418,4741,0,1,1,1,0,40.49709,-3.65558,0,183,20,4
11283,185,4,3,3,860000,4649,0,1,1,1,0,40.49709,-3.65558,0,183,20,4
11282,124,3,2,0,690541,5569,0,1,1,1,0,40.49709,-3.65558,0,183,20,4
11280,139,3,2,9,570620,4105,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11279,138,3,2,0,628000,4551,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11278,199,4,3,9,763000,3834,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11277,211,4,4,1,857000,4062,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11276,139,3,2,1,554140,3987,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11275,139,3,2,9,543840,3913,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11274,146,3,2,8,570620,3908,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11273,139,3,2,1,560320,4031,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11272,146,3,2,3,513970,3520,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11271,185,4,3,1,790000,4270,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11270,146,3,2,7,560320,3838,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11269,146,3,2,5,534570,3661,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11268,199,4,3,7,743000,3734,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11267,146,3,2,4,524270,3591,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11266,146,3,2,1,493370,3379,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11265,146,3,2,3,512940,3513,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11264,199,4,3,5,723000,3633,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11263,122,2,2,0,486160,3985,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11262,146,3,2,6,550020,3767,0,1,1,1,0,40.493247,-3.617834,0,183,20,4
11260,108,2,2,1,525000,4861,0,1,1,1,0,40.491644,-3.66379,0,183,20,4
11259,156,3,2,2,570000,3654,0,1,1,1,0,40.491436,-3.607781,0,183,20,4
11258,156,3,2,2,555000,3558,0,1,1,1,0,40.491436,-3.607781,0,183,20,4
11257,156,3,2,5,577000,3699,0,1,1,1,0,40.491436,-3.607781,0,183,20,4
11256,212,3,2,8,924000,4358,0,1,1,1,0,40.491436,-3.607781,0,183,20,4
11251,78,3,1,4,188400,2415,0,0,1,1,0,40.473952,-3.640159,0,203,31,7
11250,400,5,4,3,1550000,3875,1,0,1,1,1,40.450433,-3.643288,0,51,3,1
11249,133,3,2,4,595800,4480,0,0,1,1,1,40.495034,-3.659285,0,183,20,4
11246,87,3,1,5,231000,2655,0,0,1,1,0,40.476695,-3.659986,1,48,7,1
11245,120,3,2,1,600000,5000,0,0,1,1,1,40.467017,-3.658032,0,203,31,7
11242,78,3,1,4,188400,2415,0,0,1,1,0,40.47363,-3.640165,0,203,31,7
11241,90,2,1,4,415000,4611,0,0,1,1,0,40.466238,-3.639976,2,128,25,5
11240,80,3,1,0,279000,3488,0,0,1,1,1,40.460666,-3.654238,2,128,25,5
11239,42,0,1,4,229500,5464,0,0,1,0,1,40.499661,-3.651933,0,183,20,4
11238,63,3,1,2,175000,2778,0,0,0,1,0,40.46622,-3.630793,2,128,25,5
11237,108,2,2,2,435000,4028,0,0,1,1,1,40.48556,-3.667583,0,183,20,4
11236,63,2,1,1,180000,2857,0,0,0,1,0,40.465024,-3.650009,2,128,25,5
11235,121,4,2,2,335000,2769,0,0,1,1,0,40.470188,-3.632455,0,203,31,7
11234,77,4,1,3,185000,2403,1,0,1,1,0,40.465823,-3.63255,2,128,25,5
11233,61,3,1,4,214000,3508,1,0,0,1,0,40.465823,-3.63255,2,128,25,5
11229,126,3,2,2,425000,3373,0,0,1,1,1,40.49528,-3.654815,0,183,20,4
11228,90,3,2,5,395000,4389,0,0,1,1,1,40.491433,-3.653268,0,183,20,4
11226,159,3,2,2,750000,4717,0,0,1,1,1,40.453497,-3.620081,0,42,2,0
11225,128,3,2,5,370000,2891,0,0,1,1,1,40.474452,-3.643713,0,203,31,7
11224,111,3,1,1,359900,3242,0,0,1,1,1,40.463551,-3.646063,2,128,25,5
11223,74,2,1,2,187000,2527,0,0,1,1,0,40.478686,-3.64401,0,203,31,7
11222,89,3,2,2,239000,2685,1,0,1,1,0,40.461674,-3.651951,2,128,25,5
11221,98,2,2,2,495000,5051,0,0,1,1,1,40.454133,-3.620549,0,42,2,0
11220,57,2,1,3,164000,2877,0,0,0,1,0,40.471671,-3.651107,0,203,31,7
11219,140,3,2,5,450000,3214,0,0,1,1,1,40.494223,-3.657651,0,183,20,4
11217,76,2,1,1,185000,2434,0,0,1,1,0,40.478686,-3.64401,0,203,31,7
11216,67,2,1,3,335000,5000,0,0,1,1,1,40.49528,-3.654815,0,183,20,4
11215,137,3,2,1,490000,3577,0,0,1,1,1,40.49112,-3.656183,0,183,20,4
11214,161,3,2,2,750000,4658,0,0,1,1,1,40.453497,-3.620081,0,42,2,0
11213,165,3,2,4,720000,4364,0,0,1,1,1,40.450433,-3.643288,0,51,3,1
11212,134,3,2,2,610212,4554,0,1,1,1,0,40.49709,-3.65558,0,183,20,4
11211,131,3,2,2,570447,4355,0,1,1,1,0,40.49709,-3.65558,0,183,20,4
11209,89,2,2,6,435000,4888,0,0,1,1,1,40.496233,-3.660167,0,183,20,4
11208,129,3,2,4,499000,3868,0,1,1,1,0,40.482641,-3.616335,0,183,20,4
11205,89,2,2,1,445000,5000,0,0,1,1,1,40.450433,-3.643288,0,51,3,1
11202,58,1,1,3,242152,4175,0,1,1,1,0,40.464354,-3.647868,2,128,25,5
11201,58,1,1,2,239235,4125,0,1,1,1,0,40.464354,-3.647868,2,128,25,5
11200,168,4,3,1,758450,4515,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11199,169,4,3,2,763450,4517,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11198,169,4,3,3,768450,4547,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11197,169,4,3,2,760650,4501,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11196,150,3,2,0,796350,5309,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11195,151,3,2,1,680250,4505,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11194,172,4,3,2,775750,4510,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11193,151,3,2,1,688150,4557,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11192,151,3,2,4,695250,4604,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11191,168,4,3,5,775650,4617,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11190,161,4,3,0,836650,5197,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11189,151,3,2,2,693150,4590,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11188,151,3,2,5,700250,4637,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11187,168,4,2,3,765650,4557,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11186,132,3,2,0,727150,5509,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11185,160,4,3,0,840050,5250,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11184,151,3,2,3,690250,4571,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11183,151,3,2,2,685250,4538,0,1,1,1,1,40.50101,-3.656654,0,183,20,4
11182,90,2,2,4,440000,4889,0,0,1,1,1,40.48556,-3.667583,0,183,20,4
11181,166,3,2,0,790000,4759,0,0,1,1,1,40.488411,-3.655149,0,183,20,4
11180,136,3,2,3,570000,4191,0,0,1,1,1,40.497671,-3.662566,0,183,20,4
11179,220,4,3,4,975000,4432,0,0,1,1,1,40.460093,-3.629475,0,51,3,1
11177,108,3,2,1,460000,4259,0,0,1,1,1,40.466863,-3.653808,2,128,25,5
11176,124,3,2,2,585000,4718,0,0,1,1,1,40.491788,-3.658905,0,183,20,4
11172,55,2,1,1,145000,2636,0,0,1,1,0,40.47782,-3.661429,1,48,7,1
11171,78,3,1,4,188400,2415,0,0,1,1,0,40.47363,-3.640165,0,203,31,7
11170,40,0,1,1,164680,4117,0,1,1,1,0,40.46329,-3.648953,2,128,25,5
11169,107,2,2,2,450000,4206,0,0,1,1,1,40.48556,-3.667583,0,183,20,4
11168,87,2,2,0,454000,5218,0,0,1,1,1,40.497358,-3.652333,0,183,20,4
11163,167,4,4,3,739000,4425,0,0,1,1,1,40.458032,-3.658367,0,52,12,0
11162,41,1,1,2,228000,5561,0,1,1,1,1,40.471734,-3.643652,0,203,31,7
11157,70,2,1,0,230000,3286,0,0,0,1,0,40.47376,-3.640436,0,203,31,7
11152,180,4,3,1,710000,3944,0,0,1,1,1,40.488411,-3.655149,0,183,20,4
11151,130,3,3,1,595000,4577,0,0,1,1,1,40.48529,-3.66779,0,183,20,4
11150,120,3,2,3,650000,5417,0,0,1,1,1,40.457476,-3.62622,0,51,3,1
11149,170,3,2,2,680000,4000,0,0,1,1,1,40.450433,-3.643288,0,51,3,1
11148,348,4,7,4,2890000,8305,0,0,1,1,1,40.456702,-3.64028,0,51,3,1
11146,340,6,4,3,980000,2882,0,0,1,1,1,40.463085,-3.659305,2,128,25,5
11144,101,2,2,2,460000,4554,0,0,1,1,1,40.494223,-3.657651,0,183,20,4
11143,243,3,3,0,998000,4107,1,0,1,1,1,40.450433,-3.643288,0,51,3,1
11141,126,3,2,1,600000,4762,0,0,1,1,1,40.467166,-3.651287,2,128,25,5
11139,108,2,2,1,339000,3139,0,0,1,1,1,40.479253,-3.632449,0,183,20,4
11137,120,1,1,1,305000,2542,0,0,1,1,1,40.48862,-3.670497,0,183,20,4
11136,50,0,1,6,315000,6300,0,0,1,1,1,40.488411,-3.655149,0,183,20,4
11134,86,3,1,4,219000,2547,1,0,1,1,0,40.472565,-3.633459,0,203,31,7
11133,70,2,1,0,189000,2700,0,0,1,1,0,40.464118,-3.649325,2,128,25,5
11128,140,3,3,5,990000,7071,0,0,1,1,1,40.450433,-3.643288,0,51,3,1
11124,77,2,2,5,410000,5325,0,0,1,1,1,40.498974,-3.651947,0,183,20,4
11123,58,1,1,1,266500,4595,0,1,1,0,1,40.498974,-3.651947,0,183,20,4
11122,80,2,2,1,345000,4312,0,1,1,0,1,40.498974,-3.651947,0,183,20,4
11121,63,2,1,2,305000,4841,0,1,1,1,1,40.498974,-3.651947,0,183,20,4
11120,44,1,1,1,237500,5398,0,1,1,1,1,40.498974,-3.651947,0,183,20,4
11119,59,3,1,4,142200,2410,0,0,0,1,0,40.475753,-3.636943,0,203,31,7
11116,67,1,1,0,230000,3433,0,0,1,1,0,40.46539,-3.64748,2,128,25,5
11115,90,3,1,6,230000,2556,1,0,1,1,1,40.476924,-3.657328,1,48,7,1
11114,168,4,2,1,650000,3869,0,0,1,1,1,40.494948,-3.658325,0,183,20,4
11112,86,3,2,6,310000,3605,0,0,1,1,1,40.464711,-3.63237,2,128,25,5
11109,190,4,3,1,695000,3658,0,0,1,1,1,40.488411,-3.655149,0,183,20,4
11108,116,3,2,9,379900,3275,0,0,1,1,1,40.465823,-3.63255,2,128,25,5
11107,70,2,2,1,237900,3399,0,0,0,1,0,40.47376,-3.640436,0,203,31,7
11106,147,4,2,5,585000,3980,0,0,1,1,1,40.494223,-3.657651,0,183,20,4
11103,80,3,1,0,246000,3075,1,0,1,1,1,40.467295,-3.632943,2,128,25,5
11102,115,3,2,2,620000,5391,0,0,1,1,1,40.460072,-3.628377,0,51,3,1
11100,128,3,2,4,660000,5156,0,0,1,1,1,40.457071,-3.625841,0,51,3,1
11098,141,3,2,1,635000,4504,0,0,1,1,1,40.45965,-3.627796,0,51,3,1
11097,78,1,1,3,320000,4103,0,0,1,1,1,40.463253,-3.650342,2,128,25,5
11096,135,2,1,1,320000,2370,0,0,1,1,1,40.463551,-3.62994,2,128,25,5
11094,201,4,5,1,1199000,5965,0,0,1,1,1,40.450433,-3.643288,0,51,3,1
11092,115,3,2,2,400000,3478,0,0,1,1,1,40.464383,-3.646831,2,128,25,5
11084,116,2,2,4,560000,4828,0,0,1,1,0,40.468559,-3.661563,1,48,7,1
11083,84,2,2,1,250000,2976,0,0,1,1,0,40.472645,-3.635507,0,203,31,7
11079,144,3,2,3,650000,4514,0,0,1,1,0,40.454133,-3.620549,0,42,2,0
11078,120,3,2,1,560000,4667,0,0,1,1,1,40.453497,-3.620081,0,42,2,0
11075,60,0,1,1,185000,3083,0,0,1,1,0,40.48678,-3.665889,0,183,20,4
11074,62,2,1,3,175000,2823,0,0,1,1,0,40.46622,-3.630793,2,128,25,5
11073,110,3,1,1,329900,2999,0,0,0,0,0,40.463498,-3.640063,2,128,25,5
