,Unnamed: 0,id,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,has_lift,is_exterior,has_parking,lat,long
8417,12433,9309,96.0,5,2.0,4,550000,5729,0,0,1,1,0,40.4319002,-3.7112651
8418,12434,9308,37.0,1,1.0,3,220000,5946,0,0,1,0,0,40.431774,-3.7127589999999997
8419,12435,9307,65.0,2,1.0,1,360000,5538,0,0,1,1,0,40.4419975,-3.7017574
8420,12436,9306,30.0,1,1.0,2,190000,6333,0,0,0,0,0,40.4374847,-3.6986341
8421,12437,9305,134.0,2,2.0,4,938536,7004,0,0,1,1,0,40.4339148,-3.6949157
8422,12438,9304,170.0,3,3.0,6,850000,5000,1,0,1,1,0,40.4348395,-3.7131887999999997
8423,12439,9303,175.0,4,3.0,8,824000,4709,1,0,1,1,1,40.4429792,-3.7120506
8424,12440,9302,89.0,2,2.0,2,450000,5056,0,0,0,1,0,40.4301222,-3.7045866000000003
8425,12441,9301,55.0,3,2.0,0,318000,5782,0,0,1,0,0,40.43625170000001,-3.7101154999999997
8426,12442,9300,70.0,3,1.0,3,315000,4500,1,0,0,1,0,40.4396503,-3.6982611000000003
8427,12443,9299,86.0,2,2.0,5,495000,5756,0,0,1,1,0,40.43625170000001,-3.7101154999999997
8428,12444,9298,70.0,3,1.0,2,270000,3857,1,0,0,0,0,40.44328489999999,-3.7040641000000005
8429,12445,9297,74.0,2,2.0,4,599000,8095,0,0,1,1,0,40.4347023,-3.718085
8430,12446,9296,43.0,2,1.0,0,229500,5337,0,0,1,1,0,40.4350695,-3.7078829
8431,12447,9295,164.0,2,2.0,5,1450000,8841,0,0,1,1,0,40.43299460000001,-3.6941488
8432,12448,9294,140.0,3,3.0,1,650000,4643,0,0,1,1,0,40.4354109,-3.7175474000000004
8433,12449,9293,155.0,4,3.0,3,885000,5710,0,0,1,1,1,40.442037,-3.6969214999999997
8434,12450,9292,260.0,5,4.0,2,1040000,4000,0,0,1,1,1,40.4331239,-3.708617299999999
8435,12451,9291,150.0,3,2.0,5,1135000,7567,0,0,1,1,0,40.430059299999996,-3.7035720999999997
8436,12456,9286,287.0,5,4.0,3,1900000,6620,0,0,1,1,1,40.4419975,-3.7017574
8437,12457,9285,67.0,2,2.0,1,550000,8209,0,0,1,1,0,40.4293776,-3.704737299999999
8438,12458,9284,250.0,3,3.0,1,1465000,5860,0,0,1,1,1,40.444500399999995,-3.6917254
8439,12459,9283,211.0,4,3.0,4,995000,4716,0,0,1,1,1,40.43656850000001,-3.6939493999999997
8440,12460,9282,183.0,4,2.0,1,750000,4098,0,0,1,1,0,40.43882670000001,-3.7134062000000005
8441,12461,9281,152.0,4,3.0,1,745000,4901,1,0,1,1,1,40.446621,-3.6918896
8442,12462,9280,175.0,3,2.0,1,1022000,5840,0,0,1,1,0,40.4354156,-3.7143410000000006
8443,12463,9279,230.0,4,1.0,6,1850000,8043,0,0,1,1,1,40.4299848,-3.6932292
8444,12467,9275,47.0,1,1.0,0,195000,4149,0,0,0,0,0,40.4361206,-3.6985379999999997
8445,12469,9273,147.0,3,3.0,4,620000,4218,1,0,1,1,0,40.4448144,-3.6958301
8446,12470,9272,254.0,5,3.0,0,749611,2951,0,0,1,1,0,40.4415637,-3.6974650000000002
8447,12471,9271,184.0,4,2.0,1,769600,4183,1,0,1,1,0,40.4351704,-3.7143528
8448,12472,9270,39.0,2,1.0,0,262000,6718,0,0,0,0,0,40.4367804,-3.7001440000000003
8449,12473,9269,141.0,2,2.0,4,994568,7054,0,0,1,1,0,40.4339148,-3.6949157
8450,12474,9268,468.0,8,5.0,2,2500000,5342,0,0,0,0,0,40.436623600000004,-3.6930165999999995
8451,12475,9267,39.0,1,1.0,2,189000,4846,0,0,0,0,0,40.444500399999995,-3.6917254
8452,12476,9266,139.0,6,2.0,0,415000,2986,0,0,1,1,0,40.4351704,-3.7143528
8453,12477,9265,149.0,6,7.0,2,715000,4799,0,0,1,1,1,40.444500399999995,-3.6917254
8454,12478,9264,180.0,5,2.0,4,699000,3883,0,0,1,1,0,40.4351704,-3.7143528
8455,12479,9263,220.0,6,3.0,8,950000,4318,0,0,1,1,0,40.4417287,-3.7046841
8456,12480,9262,254.0,5,3.0,0,750000,2953,1,0,1,1,0,40.4415637,-3.6974650000000002
8457,12481,9261,196.0,5,3.0,1,820000,4184,1,0,1,1,1,40.4429792,-3.7120506
8458,12482,9260,57.0,3,1.0,6,308000,5404,0,0,1,0,0,40.4315341,-3.7074202000000005
8459,12483,9259,204.0,4,3.0,3,1250000,6127,0,0,1,0,1,40.4419975,-3.7017574
8460,12484,9258,139.0,6,2.0,0,415000,2986,0,0,1,1,0,40.4351704,-3.7143528
8461,12485,9257,178.0,3,2.0,6,1300000,7303,0,0,1,1,0,40.4357763,-3.6991079
8462,12486,9256,133.0,4,2.0,5,579000,4353,1,0,1,1,1,40.4419975,-3.7017574
8463,12487,9255,160.0,4,2.0,6,790000,4938,1,0,1,0,1,40.4429792,-3.7120506
8464,12488,9254,120.0,3,2.0,2,589000,4908,1,0,1,1,1,40.4419975,-3.7017574
8465,12489,9253,299.0,5,4.0,4,1880000,6288,1,0,1,1,1,40.432894,-3.6930932999999997
8466,12490,9252,131.0,3,2.0,7,700000,5344,1,0,1,1,0,40.443884999999995,-3.696114
8467,12491,9251,117.0,4,2.0,7,598000,5111,1,0,1,1,0,40.436682399999995,-3.7027471
8468,12493,9249,220.0,5,3.0,4,885000,4023,0,0,1,1,1,40.4390221,-3.7177647000000005
8469,12494,9248,130.0,3,3.0,3,748000,5754,0,0,1,1,0,40.4303181,-3.6977945999999986
8470,12495,9247,287.0,7,4.0,3,945000,3293,1,0,1,1,0,40.438595299999996,-3.7061297999999994
8471,12497,9245,67.0,2,2.0,1,550000,8209,0,0,1,1,0,40.4293776,-3.704737299999999
8472,12498,9244,67.0,2,2.0,1,550000,8209,0,0,1,1,0,40.4293776,-3.704737299999999
8473,12499,9243,301.0,4,4.0,2,2250000,7475,0,0,1,1,0,40.4299848,-3.6932292
8474,12500,9242,287.0,9,3.0,1,990000,3449,1,0,1,1,0,40.4348395,-3.7131887999999997
8475,12501,9241,185.0,4,2.0,7,930000,5027,1,0,1,1,0,40.43154639999999,-3.7072902999999986
8476,12502,9240,59.0,2,1.0,1,349000,5915,0,0,0,1,0,40.4347434,-3.7114606
8477,12506,9236,119.0,2,2.0,4,569000,4782,1,0,1,1,1,40.444500399999995,-3.6917254
8478,12507,9235,192.0,6,2.0,1,780000,4062,0,0,1,1,0,40.4329153,-3.7066013999999994
8479,12508,9234,204.0,7,2.0,2,810000,3971,0,0,1,1,1,40.43242679999999,-3.70088
8480,12511,9231,64.0,1,1.0,3,430000,6719,1,0,1,1,0,40.431750799999996,-3.693416099999999
8481,12513,9229,56.0,2,1.0,4,299000,5339,1,0,1,0,0,40.4350695,-3.7078829
8482,12514,9228,147.0,4,3.0,5,550000,3741,0,0,1,0,0,40.4365735,-3.7099739
8483,12515,9227,45.0,1,1.0,0,189000,4200,0,0,0,0,0,40.44473320000001,-3.7050147000000004
8484,12516,9226,32.0,1,1.0,2,172000,5375,0,0,1,0,0,40.439181700000006,-3.7099105000000003
8485,12517,9225,192.0,4,2.0,2,750000,3906,1,0,1,1,0,40.4380574,-3.7132277
8486,12518,9224,144.0,4,3.0,1,598000,4153,1,0,1,1,1,40.4351024,-3.7114314
8487,12519,9223,114.0,1,2.0,1,890000,7807,0,0,1,1,0,40.431750799999996,-3.693416099999999
8488,12520,9222,168.0,4,3.0,5,749000,4458,1,0,1,1,0,40.435542,-3.7154567000000003
8489,12521,9221,88.0,2,2.0,3,505000,5739,0,0,1,1,0,40.4396503,-3.6982611000000003
8490,12522,9220,89.0,3,1.0,6,399000,4483,1,0,1,0,0,40.437749200000006,-3.7152042
8491,12523,9219,165.0,4,3.0,3,850000,5152,1,0,1,1,0,40.4461776,-3.6997241
8492,12530,9212,70.0,3,1.0,0,315000,4500,1,0,1,0,0,40.43625170000001,-3.7101154999999997
8493,12533,9209,74.0,2,2.0,3,445000,6014,0,0,1,0,0,40.43625170000001,-3.7101154999999997
8494,12536,9206,202.0,5,3.0,4,875000,4332,1,0,1,1,1,40.4429792,-3.7120506
8495,12537,9205,70.0,2,2.0,2,395000,5643,0,0,1,0,0,40.43767929999999,-3.7095207
8496,12538,9204,163.0,4,3.0,5,899000,5515,1,0,1,1,1,40.429421100000006,-3.7014108999999995
8497,12539,9203,341.0,5,4.0,6,2100000,6158,0,0,1,1,1,40.4339148,-3.6949157
8498,12540,9202,135.0,4,3.0,1,795000,5889,0,0,1,1,1,40.44207539999999,-3.7168436000000002
8499,12541,9201,153.0,4,2.0,1,599000,3915,1,0,1,1,0,40.444500399999995,-3.6917254
8500,12542,9200,135.0,2,2.0,0,845000,6259,0,0,0,1,0,40.4283184,-3.703824999999999
8501,12543,9199,333.0,5,3.0,0,1350000,4054,1,0,1,1,0,40.4449389,-3.7160197
8502,12544,9198,210.0,3,3.0,2,1599000,7614,0,0,1,1,0,40.438241299999994,-3.695098
8503,12545,9197,190.0,5,3.0,5,850000,4474,0,0,1,1,1,40.4415637,-3.6974650000000002
8504,12547,9195,167.0,4,2.0,1,650000,3892,0,0,1,0,0,40.4346149,-3.7102364999999997
8505,12548,9194,99.0,2,1.0,1,419000,4232,1,0,1,0,0,40.4389727,-3.7108008000000003
8506,12551,9191,170.0,4,3.0,5,920000,5412,1,0,1,1,1,40.433948,-3.6949148000000003
8507,12552,9190,53.0,2,1.0,5,305000,5755,0,0,1,1,0,40.4374847,-3.6986341
8508,12553,9189,39.0,1,1.0,0,210000,5385,0,0,1,0,0,40.435542,-3.7154567000000003
8509,12554,9188,68.0,2,2.0,1,550000,8088,0,0,1,1,0,40.4293776,-3.704737299999999
8510,12555,9187,119.0,4,2.0,4,450000,3782,0,0,1,0,0,40.444500399999995,-3.6917254
8511,12557,9185,149.0,4,2.0,0,520000,3490,1,0,1,1,0,40.444055299999995,-3.6962432
8512,12558,9184,133.0,4,2.0,5,575000,4323,1,0,1,1,1,40.4335149,-3.7173117999999996
8513,12559,9183,121.0,3,2.0,1,625000,5165,0,0,1,1,0,40.4377594,-3.7113181000000006
8514,12560,9182,101.0,3,1.0,7,585000,5792,0,0,1,1,0,40.4389727,-3.7108008000000003
8515,12561,9181,68.0,3,1.0,1,379900,5587,0,0,1,1,0,40.4367591,-3.6999226999999997
8516,12562,9180,227.0,6,4.0,9,849000,3740,1,0,1,1,0,40.4429792,-3.7120506
8517,12563,9179,208.0,5,4.0,2,1260000,6058,0,0,1,1,1,40.444500399999995,-3.6917254
8518,12566,9176,229.0,4,3.0,7,900000,3930,0,0,1,1,0,40.4429792,-3.7120506
8519,12567,9175,202.0,5,3.0,4,875000,4332,1,0,1,1,1,40.4429792,-3.7120506
8520,12569,9173,130.0,3,2.0,1,599000,4608,0,0,1,1,0,40.4400362,-3.7078437999999996
8521,12570,9172,117.0,3,2.0,1,549000,4692,0,0,1,1,0,40.434069799999996,-3.7075629
8522,12571,9171,198.0,4,3.0,4,980000,4949,1,0,1,1,0,40.436561100000006,-3.6944546000000003
8523,12572,9170,182.0,4,3.0,0,630000,3462,0,0,1,1,0,40.44207539999999,-3.7168436000000002
8524,12573,9169,135.0,4,2.0,2,675000,5000,0,0,1,1,0,40.4419975,-3.7017574
8525,12574,9168,127.0,3,2.0,1,685000,5394,0,0,1,1,0,40.4351024,-3.7114314
8526,12576,9166,171.0,4,3.0,4,799000,4673,0,0,1,1,1,40.44068650000001,-3.7084406000000003
8527,12577,9165,312.0,4,5.0,8,1590000,5096,0,0,1,1,1,40.4427145,-3.7125637000000005
8528,12578,9164,210.0,3,2.0,1,950000,4524,0,0,1,1,1,40.4389875,-3.7177272000000006
8529,12579,9163,263.0,5,3.0,5,890000,3384,1,0,1,1,1,40.4427145,-3.7125637000000005
8530,12582,9160,138.0,3,2.0,3,670000,4855,0,0,1,1,0,40.444500399999995,-3.6917254
8531,12583,9159,67.0,2,2.0,1,550000,8209,0,0,1,1,0,40.4293776,-3.704737299999999
8532,12587,9155,260.0,6,3.0,4,1200000,4615,1,0,1,1,0,40.4271777,-3.7064479
8533,12589,9153,50.0,1,1.0,4,345000,6900,0,0,1,1,0,40.4432081,-3.7043459000000003
8534,12591,9151,260.0,4,2.0,3,1100000,4231,1,0,1,1,0,40.4304312,-3.7136437999999994
8535,12592,9150,400.0,7,5.0,1,2050000,5125,1,0,1,1,1,40.43288270000001,-3.6933358
8536,12597,9145,190.0,3,4.0,2,1599000,8416,0,0,1,1,0,40.438241299999994,-3.695098
8537,12598,9144,68.0,4,2.0,1,479000,7044,0,0,1,0,0,40.4331353,-3.699617
8538,12600,9142,90.0,2,2.0,4,630000,7000,0,0,1,1,0,40.4351704,-3.7143528
8539,12601,9141,74.0,2,2.0,3,445000,6014,0,0,1,0,0,40.43625170000001,-3.7101154999999997
8540,12609,9133,110.0,4,1.0,4,530000,4818,1,0,1,1,0,40.4388058,-3.7042048999999997
8541,12620,9122,175.0,3,2.0,7,950000,5429,0,0,1,1,1,40.4313235,-3.705129899999999
8542,12623,9119,51.0,1,1.0,1,290000,5686,0,0,1,0,0,40.441018299999996,-3.6932336
8543,12634,9108,139.0,4,2.0,0,415000,2986,1,0,1,1,0,40.4351704,-3.7143528
8544,12635,9107,163.0,4,3.0,1,649000,3982,1,0,1,1,0,40.442721899999995,-3.7152019
8545,12645,9097,35.0,2,1.0,4,229900,6569,0,0,1,0,0,40.443884999999995,-3.696114
8546,12646,9096,40.0,1,1.0,1,270000,6750,0,0,1,0,0,40.4419975,-3.7017574
8547,12647,9095,85.0,3,2.0,4,395000,4647,1,0,1,1,0,40.4322992,-3.7117885999999998
8548,12648,9094,66.0,2,1.0,5,174000,2636,0,0,1,1,0,40.424550700000005,-3.6536224
8549,12649,9093,80.0,3,1.0,1,214900,2686,0,0,1,1,0,40.4250856,-3.634798099999999
8550,12650,9092,108.0,3,2.0,4,488000,4519,0,0,1,1,1,40.4639204,-3.6651905
8551,12651,9091,75.0,2,1.0,9,246900,3292,1,0,1,1,0,40.434193900000004,-3.6489892
8552,12652,9090,83.0,3,1.0,2,239900,2890,1,0,1,1,1,40.430009000000005,-3.6576062999999994
8553,12653,9089,67.0,3,1.0,2,164000,2448,0,0,0,1,0,40.424419,-3.6526812999999994
8554,12654,9088,54.0,2,1.0,1,144900,2683,1,0,0,1,0,40.427906400000005,-3.6411802000000004
8555,12655,9087,75.0,3,1.0,2,233000,3107,0,0,1,1,0,40.4251896,-3.6551831
8556,12656,9086,118.0,3,2.0,1,485000,4110,1,0,1,1,1,40.45024779999999,-3.6489885
8557,12658,9084,181.0,5,3.0,1,597000,3298,1,0,1,1,0,40.4792593,-3.6716339
8558,12661,9081,34.0,0,1.0,0,109000,3206,0,0,0,1,0,40.4329033,-3.6407922
8559,12662,9080,63.0,2,1.0,0,169000,2683,1,0,0,1,0,40.427906400000005,-3.6411802000000004
8560,12665,9077,55.0,2,1.0,2,159000,2891,0,0,0,1,0,40.42196129999999,-3.6530815000000003
8561,12666,9076,113.0,4,2.0,2,257000,2274,0,0,1,1,0,40.426309499999995,-3.6297178999999997
8562,12667,9075,50.0,2,1.0,2,144000,2880,0,0,0,1,0,40.4251896,-3.6551831
8563,12668,9074,117.0,2,2.0,8,499900,4273,0,0,1,1,1,40.4796949,-3.665883699999999
8564,12669,9073,83.0,3,1.0,4,210000,2530,0,0,0,1,0,40.4320278,-3.641963499999999
8565,12670,9072,61.0,2,2.0,3,198000,3246,0,0,1,1,0,40.42573170000001,-3.642458
8566,12671,9071,96.0,3,2.0,4,360000,3750,0,0,1,1,0,40.4380735,-3.6538567000000004
8567,12672,9070,193.0,4,3.0,8,885461,4588,0,1,1,1,1,40.4727187,-3.6720832999999997
8568,12673,9069,166.0,3,2.0,1,1280000,7711,0,1,1,1,1,40.4531053,-3.6529792000000003
8569,12674,9068,72.0,1,1.0,2,179000,2486,0,0,1,0,0,40.43572220000001,-3.6422576
8570,12675,9067,77.0,3,1.0,1,230000,2987,0,0,1,1,0,40.451612299999994,-3.6568692000000005
8571,12676,9066,115.0,4,2.0,1,489000,4252,0,0,1,1,0,40.4590386,-3.6604888
8572,12677,9065,71.0,3,1.0,3,246000,3465,0,0,1,1,0,40.4349415,-3.6588371
8573,12678,9064,293.0,5,4.0,2,1015000,3464,0,0,1,1,1,40.480768,-3.6704230000000004
8574,12679,9063,112.0,4,1.0,1,349000,3116,0,0,0,1,1,40.4351893,-3.6438101
8575,12680,9062,209.0,5,3.0,5,785000,3756,0,0,1,1,1,40.47470879999999,-3.6681302000000002
8576,12683,9059,82.0,3,1.0,1,178000,2171,0,0,0,1,0,40.434193900000004,-3.6489892
8577,12684,9058,82.0,3,1.0,2,170000,2073,0,0,0,1,0,40.434193900000004,-3.6489892
8578,12686,9056,70.0,3,1.0,1,184900,2641,1,0,0,1,0,40.434000700000006,-3.650798599999999
8579,12687,9055,73.0,2,1.0,2,147900,2026,0,0,1,1,0,40.4279649,-3.6506123999999995
8580,12688,9054,76.0,2,1.0,1,199900,2630,1,0,0,0,0,40.4337854,-3.645697199999999
8581,12689,9053,70.0,3,1.0,1,210000,3000,0,0,1,1,0,40.4349415,-3.6588371
8582,12690,9052,93.0,2,2.0,4,269000,2892,0,0,1,1,0,40.4143901,-3.6247618999999998
8583,12693,9049,62.0,3,1.0,2,169000,2726,0,0,0,1,0,40.424550700000005,-3.6536224
8584,12694,9048,42.0,1,1.0,3,124900,2974,0,0,0,1,0,40.428886799999994,-3.6388962999999994
8585,12695,9047,80.0,3,1.0,2,221500,2769,0,0,0,1,0,40.4353269,-3.6419464
8586,12696,9046,80.0,2,1.0,4,179000,2238,0,0,0,1,0,40.4298988,-3.6411879000000003
8587,12697,9045,70.0,3,1.0,2,164000,2343,0,0,1,1,0,40.4244558,-3.648667799999999
8588,12698,9044,65.0,2,1.0,2,149900,2306,0,0,0,1,0,40.4280179,-3.6420716
8589,12699,9043,61.0,3,1.0,6,138000,2262,1,0,1,1,0,40.4245289,-3.6334968
8590,12700,9042,50.0,1,1.0,2,149000,2980,0,0,0,1,0,40.4405784,-3.642054
8591,12701,9041,144.0,4,2.0,8,540000,3750,0,0,1,1,1,40.4419353,-3.6545209
8592,12702,9040,138.0,4,3.0,1,670000,4855,1,0,1,1,1,40.4646875,-3.6626644
8593,12703,9039,60.0,2,1.0,0,139900,2332,0,0,1,1,0,40.424550700000005,-3.6536224
8594,12704,9038,60.0,2,1.0,1,149000,2483,0,0,0,1,0,40.433599799999996,-3.6369583
8595,12705,9037,100.0,2,2.0,6,375000,3750,0,0,1,1,1,40.426309499999995,-3.6297178999999997
8596,12710,9032,132.0,3,2.0,9,330000,2500,0,0,1,1,0,40.441408700000004,-3.6458491000000004
8597,12713,9029,100.0,3,2.0,4,450000,4500,0,0,1,1,1,40.4419353,-3.6545209
8598,12716,9026,126.0,4,2.0,0,550000,4365,0,0,1,1,1,40.47055,-3.66476
8599,12717,9025,65.0,3,1.0,1,154000,2369,0,0,1,1,0,40.428722799999996,-3.6367252999999997
8600,12718,9024,107.0,1,1.0,1,370000,3458,0,0,1,1,1,40.45545910000001,-3.6571707
8601,12719,9023,60.0,1,2.0,0,265000,4417,0,0,1,1,0,40.446329999999996,-3.6462863
8602,12720,9022,55.0,2,1.0,4,179900,3271,0,0,1,0,0,40.4312724,-3.643354599999999
8603,12721,9021,134.0,4,3.0,7,500000,3731,1,0,1,1,0,40.4790336,-3.6663809
8604,12722,9020,190.0,4,3.0,3,820000,4316,0,0,1,1,1,40.445961100000005,-3.648242599999999
8605,12723,9019,92.0,2,2.0,4,290000,3152,0,0,1,0,0,40.4351893,-3.6438101
8606,12725,9017,150.0,4,3.0,1,700000,4667,0,0,1,1,1,40.448442799999995,-3.6612815999999997
8607,12727,9015,105.0,3,2.0,1,550000,5238,0,0,1,1,1,40.4434234,-3.6428434000000003
8608,12728,9014,60.0,2,2.0,2,225000,3750,0,0,1,1,0,40.4336156,-3.6453146
8609,12729,9013,143.0,4,3.0,5,750000,5245,0,0,1,1,1,40.4496156,-3.6547873999999996
8610,12731,9011,110.0,3,2.0,6,314000,2855,0,0,1,1,0,40.4349415,-3.6588371
8611,12733,9009,239.0,4,2.0,1,600000,2510,0,0,1,1,1,40.44158669999999,-3.6381542000000002
8612,12734,9008,60.0,2,1.0,3,154900,2582,0,0,0,1,0,40.4316574,-3.6491526
8613,12735,9007,104.0,4,2.0,1,274900,2643,0,0,0,1,0,40.430969700000006,-3.6520372
8614,12736,9006,150.0,4,2.0,7,748000,4987,0,0,1,1,1,40.4496156,-3.6547873999999996
8615,12737,9005,90.0,3,2.0,3,250000,2778,0,0,0,1,0,40.4298484,-3.6460614000000002
8616,12738,9004,120.0,4,1.0,4,299900,2499,0,0,1,1,0,40.4386899,-3.651095999999999
8617,12739,9003,254.0,3,3.0,3,1200000,4724,0,0,1,1,1,40.4639204,-3.6651905
8618,12740,9002,70.0,2,1.0,3,298000,4257,0,0,1,1,0,40.434193900000004,-3.6489892
8619,12741,9001,76.0,3,1.0,1,199900,2630,1,0,0,1,0,40.4311028,-3.6547574000000003
8620,12742,9000,120.0,3,2.0,4,420000,3500,1,0,1,1,0,40.44079489999999,-3.6401531000000005
8621,12743,8999,71.0,3,2.0,3,285000,4014,0,0,1,1,0,40.4351893,-3.6438101
8622,12744,8998,70.0,3,1.0,1,175000,2500,0,0,1,1,0,40.435772,-3.6481697
8623,12745,8997,77.0,3,1.0,1,249900,3245,1,0,1,1,0,40.4351893,-3.6438101
8624,12746,8996,396.0,5,4.0,1,1180000,2980,0,0,1,1,1,40.4448056,-3.6531881
8625,12747,8995,64.0,1,1.0,6,299000,4672,0,0,1,1,1,40.4349415,-3.6588371
8626,12749,8993,67.0,3,1.0,1,165000,2463,0,0,0,1,0,40.434662599999996,-3.637207
8627,12751,8991,158.0,4,3.0,1,725000,4589,0,0,1,1,0,40.443090399999996,-3.6542837999999995
8628,12752,8990,117.0,3,2.0,1,447000,3821,0,0,1,1,1,40.478055600000005,-3.6705187999999995
8629,12753,8989,103.0,4,2.0,3,335000,3252,0,0,1,1,0,40.4357409,-3.6538149
8630,12756,8986,345.0,5,4.0,2,1375000,3986,0,0,1,1,1,40.4583143,-3.6589046
8631,12757,8985,118.0,3,2.0,3,389000,3297,0,0,1,1,1,40.414778399999996,-3.624219199999999
8632,12758,8984,72.0,3,1.0,4,230000,3194,0,0,1,1,0,40.4346807,-3.6497143
8633,12762,8980,50.0,2,1.0,5,145000,2900,0,0,1,0,0,40.43396129999999,-3.6422731
8634,12763,8979,60.0,2,2.0,0,167000,2783,0,0,1,1,0,40.433075,-3.6526782
8635,12764,8978,60.0,2,1.0,0,180000,3000,1,0,1,1,0,40.433412100000005,-3.6545212999999994
8636,12765,8977,72.0,3,1.0,3,249000,3458,1,0,1,1,0,40.4351893,-3.6438101
8637,12766,8976,88.0,3,1.0,0,169000,1920,0,0,1,1,0,40.430175399999996,-3.6411175000000005
8638,12767,8975,67.0,2,1.0,6,208000,3104,0,0,1,1,0,40.42666679999999,-3.658022599999999
8639,12768,8974,77.0,2,1.0,1,205000,2662,0,0,1,1,0,40.433779,-3.658489
8640,12769,8973,72.0,3,1.0,2,198000,2750,0,0,1,1,1,40.4419693,-3.6445570999999988
8641,12770,8972,99.0,3,2.0,3,290000,2929,0,0,1,1,0,40.426309499999995,-3.6297178999999997
8642,12771,8971,310.0,4,2.0,6,559900,1806,0,0,1,1,0,40.421481400000005,-3.6281087999999997
8643,12772,8970,74.0,3,1.0,1,169900,2296,1,0,0,1,0,40.4285122,-3.6457652
8644,12773,8969,75.0,3,1.0,1,180000,2400,0,0,1,1,0,40.421407099999996,-3.6324845000000003
8645,12776,8966,113.0,2,1.0,0,199900,1769,1,0,0,1,0,40.4309506,-3.6538253
8646,12777,8965,112.0,2,3.0,0,845000,7545,0,1,1,1,1,40.457097,-3.6560134
8647,12778,8964,104.0,3,2.0,1,875000,8413,0,1,1,1,1,40.457097,-3.6560134
8648,12779,8963,151.0,4,2.0,2,1050000,6954,0,1,1,1,1,40.457097,-3.6560134
8649,12780,8962,179.0,4,3.0,4,720000,4022,0,0,1,1,1,40.443816399999996,-3.6460605000000004
8650,12781,8961,59.0,3,1.0,1,129500,2195,0,0,1,0,0,40.4301814,-3.6354618999999997
8651,12782,8960,80.0,3,1.0,3,249900,3124,0,0,1,1,0,40.42666679999999,-3.658022599999999
8652,12783,8959,77.0,3,1.0,3,165000,2143,0,0,0,0,0,40.4379088,-3.6452214
8653,12784,8958,85.0,3,1.0,1,210000,2471,0,0,1,0,0,40.436077600000004,-3.6460385000000004
8654,12785,8957,78.0,1,1.0,0,159900,2050,0,0,1,1,0,40.4382657,-3.6511299
8655,12786,8956,70.0,3,1.0,1,199000,2843,1,0,1,1,0,40.438036600000004,-3.6465652000000004
8656,12787,8955,69.0,3,1.0,3,160000,2319,0,0,0,1,0,40.43094979999999,-3.6489769999999995
8657,12788,8954,65.0,3,1.0,1,210000,3231,0,0,1,1,0,40.4349415,-3.6588371
8658,12789,8953,107.0,3,2.0,1,800000,7477,0,0,1,1,1,40.420198600000006,-3.6878747000000005
8659,12791,8951,181.0,5,3.0,8,680000,3757,1,0,1,1,0,40.4792593,-3.6716339
8660,12794,8948,86.0,3,1.0,5,340000,3953,1,0,1,1,0,40.4528256,-3.6595356
8661,12795,8947,100.0,2,1.0,4,279000,2790,0,0,0,1,0,40.430747600000004,-3.642978499999999
8662,12796,8946,158.0,3,2.0,1,650000,4114,1,0,1,1,1,40.4639204,-3.6651905
8663,12797,8945,35.0,1,1.0,0,125000,3571,0,0,1,1,0,40.427906400000005,-3.6411802000000004
8664,12798,8944,120.0,2,2.0,4,840000,7000,0,0,1,1,1,40.4583143,-3.6589046
8665,12801,8941,69.0,0,1.0,2,260000,3768,0,0,1,1,0,40.4554343,-3.654009499999999
8666,12804,8938,55.0,1,1.0,2,215000,3909,0,0,1,1,1,40.4369172,-3.6438957000000003
8667,12805,8937,46.0,1,1.0,0,135000,2935,0,0,1,1,0,40.427906400000005,-3.6411802000000004
8668,12806,8936,135.0,3,3.0,2,750000,5556,0,0,1,1,0,40.44830839999999,-3.6535087999999996
8669,12807,8935,62.0,3,1.0,3,170000,2742,1,0,0,1,0,40.4293301,-3.6438815000000004
8670,12808,8934,80.0,1,1.0,2,200000,2500,1,0,1,1,0,40.4360613,-3.6575856
8671,12809,8933,83.0,3,1.0,3,229000,2759,0,0,1,1,0,40.439049,-3.6456147000000003
8672,12810,8932,51.0,2,1.0,4,129000,2529,0,0,0,0,0,40.42196129999999,-3.6530815000000003
8673,12811,8931,58.0,2,1.0,2,159900,2757,0,0,0,1,0,40.4374414,-3.6440044
8674,12812,8930,66.0,3,1.0,4,195000,2955,1,0,1,1,0,40.4298988,-3.6411879000000003
8675,12814,8928,65.0,2,1.0,0,260000,4000,1,0,1,1,0,40.4419353,-3.6545209
8676,12815,8927,62.0,2,1.0,1,280000,4516,0,0,0,1,0,40.442772999999995,-3.6447998
8677,12816,8926,75.0,3,1.0,2,219900,2932,0,0,1,1,0,40.4408751,-3.654872
8678,12817,8925,77.0,2,1.0,2,200000,2597,0,0,1,1,0,40.4360613,-3.6575856
8679,12818,8924,70.0,2,1.0,3,155000,2214,0,0,1,1,0,40.428722799999996,-3.6367252999999997
8680,12819,8923,50.0,1,1.0,1,295000,5900,0,0,1,1,0,40.4542609,-3.6581601999999998
8681,12821,8921,40.0,0,1.0,0,125000,3125,0,0,1,1,0,40.426521,-3.6373631
8682,12822,8920,92.0,3,2.0,3,250000,2717,0,0,0,1,0,40.4298484,-3.6460614000000002
8683,12824,8918,279.0,4,4.0,1,1250000,4480,0,0,1,1,1,40.4756777,-3.6668996
