,id,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,has_lift,is_exterior,has_parking,coordinates
16347,5395,65.0,2,1.0,2,120000,1846,False,False,True,True,False,"{'lat': 40.3776237, 'lng': -3.7329482}"
16348,5394,101.0,2,2.0,6,298000,2950,False,False,True,True,True,"{'lat': 40.3616615, 'lng': -3.7576856}"
16350,5392,72.0,3,1.0,4,198000,2750,False,False,True,True,False,"{'lat': 40.3920746, 'lng': -3.7097129}"
16354,5388,80.0,2,2.0,Entreplanta exterior,150000,1875,False,False,False,True,False,"{'lat': 40.3881275, 'lng': -3.742656}"
16355,5387,65.0,3,1.0,,136100,2094,False,,False,,False,"{'lat': 40.379377, 'lng': -3.7319384}"
16357,5385,56.0,0,1.0,Bajo,129000,2304,False,False,False,True,False,"{'lat': 40.3908329, 'lng': -3.7291876}"
16358,5384,66.0,2,1.0,4,140000,2121,False,,,,False,"{'lat': 40.3818534, 'lng': -3.7306726}"
16359,5383,70.0,3,1.0,3,114000,1629,False,False,False,True,False,"{'lat': 40.3710027, 'lng': -3.7480378}"
16360,5382,114.0,4,1.0,2,242000,2123,True,False,True,True,False,"{'lat': 40.3923703, 'lng': -3.7103209}"
16361,5381,68.0,3,1.0,3,130000,1912,True,False,False,,False,"{'lat': 40.3907279, 'lng': -3.7393473}"
16362,5380,100.0,3,2.0,2,129000,1290,False,False,True,True,False,"{'lat': 40.3782607, 'lng': -3.7358672}"
16363,5379,80.0,1,1.0,4,215000,2688,False,False,True,True,True,"{'lat': 40.39413160000001, 'lng': -3.7250547}"
16364,5378,90.0,3,1.0,3,133000,1478,False,False,False,True,False,"{'lat': 40.38215330000001, 'lng': -3.7272965}"
16365,5377,60.0,3,1.0,3,105000,1750,False,False,False,True,False,"{'lat': 40.3820899, 'lng': -3.7296968}"
16368,5374,65.0,2,1.0,Bajo,98000,1508,True,False,False,True,False,"{'lat': 40.3757363, 'lng': -3.7423278}"
16369,5373,110.0,3,1.0,1,220000,2000,False,False,False,True,False,"{'lat': 40.3801399, 'lng': -3.7415992}"
16370,5372,75.0,2,1.0,3,119000,1587,False,False,False,True,False,"{'lat': 40.38281629999999, 'lng': -3.7476555}"
16371,5371,66.0,3,1.0,3,150000,2273,True,False,False,True,False,"{'lat': 40.388244, 'lng': -3.7316107}"
16372,5370,75.0,3,1.0,1,160000,2133,False,False,True,True,False,"{'lat': 40.3776436, 'lng': -3.7309879}"
16373,5369,95.0,2,2.0,3,305000,3211,False,False,True,,False,"{'lat': 40.3910906, 'lng': -3.7190826}"
16374,5368,67.0,3,1.0,1,118000,1761,False,False,False,True,False,"{'lat': 40.3757546, 'lng': -3.743598699999999}"
16375,5367,70.0,3,1.0,3,145000,2071,True,False,True,True,False,"{'lat': 40.3886088, 'lng': -3.7357453}"
16376,5366,83.0,3,1.0,Bajo,159000,1916,True,False,False,,False,"{'lat': 40.3955499, 'lng': -3.7336149}"
16380,5362,82.0,3,1.0,1,160000,1951,False,False,False,True,False,"{'lat': 40.3685752, 'lng': -3.7561662}"
16381,5361,68.0,2,1.0,Bajo,110000,1618,False,False,False,True,False,"{'lat': 40.3815384, 'lng': -3.7311127}"
16382,5360,65.0,2,1.0,1,121600,1871,False,False,False,True,False,"{'lat': 40.3832765, 'lng': -3.7279001}"
16383,5359,100.0,3,2.0,3,390000,3900,False,False,True,True,True,"{'lat': 40.3797883, 'lng': -3.7482324}"
16384,5358,110.0,3,2.0,1,340000,3091,False,False,True,True,True,"{'lat': 40.3625584, 'lng': -3.766316}"
16385,5357,70.0,3,1.0,1,157000,2243,False,False,False,True,False,"{'lat': 40.3887893, 'lng': -3.7295262}"
16386,5356,96.0,3,1.0,1,230000,2396,False,False,False,True,True,"{'lat': 40.3892662, 'lng': -3.717614}"
16387,5355,85.0,3,1.0,1,169000,1988,False,False,False,True,False,"{'lat': 40.3889263, 'lng': -3.7221535}"
16388,5354,59.0,3,1.0,1,125000,2119,True,False,False,True,False,"{'lat': 40.389048, 'lng': -3.7214755}"
16389,5353,57.0,3,1.0,4,127600,2239,False,False,False,,False,"{'lat': 40.3711048, 'lng': -3.7469728}"
16390,5352,57.0,3,1.0,4,127600,2239,True,False,False,True,False,"{'lat': 40.3701497, 'lng': -3.7453627}"
16391,5351,57.0,3,1.0,4,127600,2239,False,False,False,True,False,"{'lat': 40.3711048, 'lng': -3.7469728}"
16392,5350,50.0,1,1.0,2,128000,2560,False,False,True,True,False,"{'lat': 40.3710923, 'lng': -3.7490833}"
16393,5349,143.0,2,2.0,5,450000,3147,False,False,True,True,True,"{'lat': 40.37730070000001, 'lng': -3.7403702}"
16395,5347,90.0,2,2.0,6,265000,2944,False,False,True,True,True,"{'lat': 40.3729559, 'lng': -3.7388156}"
16396,5346,83.0,3,1.0,Bajo,159000,1916,False,False,False,True,False,"{'lat': 40.394388, 'lng': -3.7352191}"
16397,5345,93.0,3,1.0,7,420000,4516,False,False,True,True,False,"{'lat': 40.396286, 'lng': -3.715309}"
16398,5344,100.0,3,1.0,Bajo,138000,1380,False,False,True,True,False,"{'lat': 40.3770927, 'lng': -3.7392896}"
16399,5343,64.0,3,1.0,Bajo,160000,2500,False,False,False,True,False,"{'lat': 40.3763478, 'lng': -3.7450914}"
16400,5342,65.0,3,1.0,3,120000,1846,True,False,False,True,False,"{'lat': 40.3729452, 'lng': -3.752672499999999}"
16401,5341,99.0,3,1.0,4,130000,1313,True,False,False,True,False,"{'lat': 40.3818534, 'lng': -3.7306726}"
16402,5340,551.0,0,,Bajo,600000,1089,True,False,False,True,False,"{'lat': 40.37918579999999, 'lng': -3.7470634}"
16403,5339,74.0,3,1.0,Bajo,130000,1757,True,False,False,True,False,"{'lat': 40.3952591, 'lng': -3.7241587}"
16405,5337,71.0,3,1.0,1,126000,1775,True,False,False,True,False,"{'lat': 40.39573480000001, 'lng': -3.7330298}"
16407,5335,58.0,3,1.0,,130000,2241,False,,False,,False,"{'lat': 40.3830917, 'lng': -3.7273448}"
16408,5334,75.0,3,,3,130000,1733,True,False,True,,False,"{'lat': 40.3920658, 'lng': -3.7358527}"
16410,5332,55.0,1,1.0,1,220000,4000,False,False,True,True,True,"{'lat': 40.394492, 'lng': -3.7129502}"
16411,5331,65.0,3,1.0,1,129000,1985,False,False,False,True,False,"{'lat': 40.3882549, 'lng': -3.7251328}"
16412,5330,50.0,3,1.0,2,135000,2700,False,False,False,True,False,"{'lat': 40.3754904, 'lng': -3.7435828}"
16413,5329,54.0,1,1.0,,127000,2352,False,False,False,,False,"{'lat': 40.3845129, 'lng': -3.746598}"
16415,5327,92.0,2,2.0,Bajo,194000,2109,True,False,False,,False,"{'lat': 40.3931857, 'lng': -3.7258071}"
16416,5326,55.0,2,1.0,4,88320,1606,True,False,False,True,False,"{'lat': 40.3905914, 'lng': -3.7378209}"
16417,5325,51.0,2,1.0,2,82872,1625,True,False,False,True,False,"{'lat': 40.3835268, 'lng': -3.7318703}"
16418,5324,105.0,3,2.0,2,305000,2905,False,False,True,True,True,"{'lat': 40.374064, 'lng': -3.730512099999999}"
16419,5323,52.0,2,1.0,4,170000,3269,False,False,False,True,False,"{'lat': 40.3891585, 'lng': -3.7300008}"
16420,5322,34.0,1,1.0,1,135000,3971,False,False,True,True,False,"{'lat': 40.3941462, 'lng': -3.7262699}"
16421,5321,65.0,2,1.0,1,121600,1871,False,,,,False,"{'lat': 40.3842157, 'lng': -3.727880499999999}"
16422,5320,69.0,3,1.0,2,120600,1748,False,,,,False,"{'lat': 40.3973463, 'lng': -3.7342859}"
16423,5319,62.0,2,1.0,Entreplanta exterior,160000,2581,False,False,False,True,False,"{'lat': 40.3957077, 'lng': -3.7376108}"
16424,5318,71.0,3,1.0,1,126000,1775,True,False,False,True,False,"{'lat': 40.3955127, 'lng': -3.7325458}"
16425,5317,103.0,3,1.0,3,221000,2146,False,False,False,,False,"{'lat': 40.3939564, 'lng': -3.7117162}"
16426,5316,100.0,2,2.0,2,279900,2799,False,False,True,True,True,"{'lat': 40.3729559, 'lng': -3.7388156}"
16428,5314,69.0,2,1.0,3,121800,1765,False,False,False,True,False,"{'lat': 40.3806239, 'lng': -3.7285316}"
16430,5312,82.0,2,1.0,1,156349,1907,False,False,True,,False,"{'lat': 40.3771907, 'lng': -3.7432907}"
16431,5311,70.0,3,1.0,4,255000,3643,False,False,True,True,False,"{'lat': 40.394917, 'lng': -3.7139613}"
16433,5309,50.0,1,1.0,Bajo,100000,2000,False,False,False,True,False,"{'lat': 40.3844532, 'lng': -3.727682}"
16435,5307,75.0,3,1.0,2,150000,2000,False,False,False,True,False,"{'lat': 40.3686671, 'lng': -3.7606105}"
16439,5303,130.0,3,2.0,4,450000,3462,False,False,True,True,True,"{'lat': 40.3729559, 'lng': -3.7388156}"
16440,5302,65.0,2,1.0,4,189000,2908,False,False,True,True,False,"{'lat': 40.3795743, 'lng': -3.747425099999999}"
16441,5301,65.0,3,1.0,Semi-sótano exterior,82000,1262,True,False,False,True,False,"{'lat': 40.3708177, 'lng': -3.7482148}"
16442,5300,49.0,3,1.0,Bajo,129000,2633,False,False,False,False,False,"{'lat': 40.3740363, 'lng': -3.7398602}"
16443,5299,90.0,3,1.0,1,180000,2000,False,False,,True,False,"{'lat': 40.3843865, 'lng': -3.7470429}"
16444,5298,70.0,2,1.0,2,160000,2286,False,False,False,True,False,"{'lat': 40.38611820000001, 'lng': -3.7432908}"
16445,5297,92.0,3,1.0,3,230000,2500,False,False,True,False,False,"{'lat': 40.39771, 'lng': -3.7186402}"
16446,5296,99.0,3,1.0,4,315000,3182,True,False,True,True,False,"{'lat': 40.39556169999999, 'lng': -3.7082696}"
16447,5295,69.0,3,1.0,4,130000,1884,False,False,False,True,False,"{'lat': 40.3887918, 'lng': -3.7363476}"
16448,5294,53.0,1,1.0,3,99000,1868,False,False,False,True,False,"{'lat': 40.3982207, 'lng': -3.733872899999999}"
16449,5293,100.0,3,1.0,6,261000,2610,False,False,True,True,False,"{'lat': 40.3877159, 'lng': -3.7424043}"
16450,5292,79.0,3,1.0,3,178000,2253,False,False,True,True,False,"{'lat': 40.3854258, 'lng': -3.7243347}"
16451,5291,55.0,3,1.0,4,135000,2455,False,False,False,True,False,"{'lat': 40.3767015, 'lng': -3.7472742}"
16452,5290,60.0,3,1.0,4,110000,1833,False,False,False,True,False,"{'lat': 40.3748821, 'lng': -3.7535211}"
16453,5289,51.0,2,1.0,2,82872,1625,False,False,False,,False,"{'lat': 40.3835268, 'lng': -3.7318703}"
16454,5288,67.0,3,1.0,1,140000,2090,False,False,False,,False,"{'lat': 40.3891803, 'lng': -3.721738999999999}"
16455,5287,85.0,2,2.0,4,250000,2941,False,False,True,True,False,"{'lat': 40.3900722, 'lng': -3.7156705}"
16456,5286,55.0,2,1.0,4,105000,1909,False,False,False,True,False,"{'lat': 40.3944475, 'lng': -3.7357739}"
16457,5285,55.0,2,1.0,4,99500,1809,True,False,False,True,False,"{'lat': 40.3908606, 'lng': -3.7146544}"
16458,5284,70.0,2,1.0,Bajo,112000,1600,False,False,False,True,False,"{'lat': 40.3765979, 'lng': -3.7332195}"
16459,5283,80.0,2,2.0,6,359000,4488,True,False,True,True,True,"{'lat': 40.3729559, 'lng': -3.7388156}"
16460,5282,390.0,15,7.0,,650000,1667,True,False,,,False,"{'lat': 40.3844444, 'lng': -3.7247118}"
16461,5281,185.0,3,2.0,,350000,1892,False,False,,,True,"{'lat': 40.3844772, 'lng': -3.7245876}"
16462,5280,78.0,2,2.0,Bajo,235000,3013,False,False,True,True,True,"{'lat': 40.37114890000001, 'lng': -3.7582431}"
16464,5278,180.0,5,2.0,,450000,2500,True,False,,,False,"{'lat': 40.3853432, 'lng': -3.7438357}"
16465,5277,76.0,2,1.0,4,200000,2632,False,False,False,True,False,"{'lat': 40.3896179, 'lng': -3.7223082}"
16466,5276,78.0,1,1.0,3,240000,3077,False,False,True,True,True,"{'lat': 40.3892159, 'lng': -3.7173836}"
16467,5275,60.0,3,1.0,3,130700,2178,False,,False,,False,"{'lat': 40.3824851, 'lng': -3.7295064}"
16468,5274,60.0,3,1.0,3,130700,2178,False,,False,,False,"{'lat': 40.3824851, 'lng': -3.7295064}"
16469,5273,69.0,3,1.0,2,120600,1748,False,,,,False,"{'lat': 40.3973463, 'lng': -3.7342859}"
16470,5272,55.0,1,1.0,2,195000,3545,False,False,True,True,True,"{'lat': 40.3882549, 'lng': -3.7251328}"
16473,5269,45.0,1,1.0,Bajo,99000,2200,False,False,True,True,False,"{'lat': 40.3800924, 'lng': -3.7475756}"
16474,5268,79.0,2,1.0,4,160000,2025,False,False,False,True,False,"{'lat': 40.3857729, 'lng': -3.7259878}"
16475,5267,67.0,3,1.0,2,115000,1716,True,False,False,True,False,"{'lat': 40.3930928, 'lng': -3.7318614}"
16478,5264,100.0,3,1.0,3,130000,1300,False,False,True,True,False,"{'lat': 40.37985279999999, 'lng': -3.7292177}"
16479,5263,63.0,3,1.0,4,125000,1984,False,False,False,True,False,"{'lat': 40.3924864, 'lng': -3.7402504}"
16480,5262,105.0,3,2.0,1,156000,1486,False,False,True,True,False,"{'lat': 40.3770927, 'lng': -3.7392896}"
16485,5257,92.0,3,1.0,Bajo,194000,2109,False,False,False,,False,"{'lat': 40.3931857, 'lng': -3.7258071}"
16488,5254,72.0,3,1.0,2,180000,2500,False,False,True,True,False,"{'lat': 40.3687123, 'lng': -3.7534258}"
16489,5253,90.0,3,1.0,,345000,3833,False,False,,,False,"{'lat': 40.3956835, 'lng': -3.7287538}"
16490,5252,105.0,4,2.0,2,220000,2095,False,False,False,True,True,"{'lat': 40.3745697, 'lng': -3.7589881}"
16491,5251,225.0,0,2.0,Bajo,400000,1778,False,False,False,True,False,"{'lat': 40.3860309, 'lng': -3.7433204}"
16492,5250,77.0,2,1.0,3,240000,3117,False,False,True,True,False,"{'lat': 40.3848847, 'lng': -3.744086499999999}"
16493,5249,70.0,2,1.0,Bajo,119000,1700,False,False,False,False,False,"{'lat': 40.4712618, 'lng': -3.6966348}"
16494,5248,56.0,2,1.0,3,90000,1607,True,False,False,True,False,"{'lat': 40.3959046, 'lng': -3.7370625}"
16495,5247,75.0,3,1.0,3,137000,1827,False,False,False,True,False,"{'lat': 40.382876, 'lng': -3.7243125}"
16496,5246,75.0,3,1.0,1,159000,2120,False,False,False,True,False,"{'lat': 40.3866442, 'lng': -3.7415237}"
16497,5245,103.0,4,2.0,1,379000,3680,False,False,True,True,False,"{'lat': 40.4004842, 'lng': -3.7221203}"
16498,5244,95.0,3,1.0,2,315000,3316,False,False,True,False,True,"{'lat': 40.395434, 'lng': -3.7185526}"
16499,5243,60.0,2,1.0,1,195000,3250,False,False,True,True,False,"{'lat': 40.3865463, 'lng': -3.7287726}"
16500,5242,75.0,2,2.0,7,235000,3133,False,False,True,False,True,"{'lat': 40.37389, 'lng': -3.72679}"
16501,5241,55.0,2,1.0,2,130000,2364,False,False,False,True,False,"{'lat': 40.3902883, 'lng': -3.7395797}"
16502,5240,80.0,3,1.0,3,167260,2091,False,False,False,True,False,"{'lat': 40.3821153, 'lng': -3.727453}"
16503,5239,70.0,3,1.0,Entreplanta interior,151000,2157,False,False,False,False,False,"{'lat': 40.3939823, 'lng': -3.7239004}"
16504,5238,74.0,1,1.0,Bajo,223000,3014,False,False,True,False,False,"{'lat': 40.3773337, 'lng': -3.7409086}"
16505,5237,62.0,3,1.0,4,92000,1484,True,False,False,True,False,"{'lat': 40.3715824, 'lng': -3.7476855}"
16506,5236,110.0,3,1.0,5,330000,3000,True,False,True,True,False,"{'lat': 40.3950202, 'lng': -3.708251999999999}"
16507,5235,48.0,1,1.0,Bajo,148500,3094,False,False,True,True,False,"{'lat': 40.3915117, 'lng': -3.7091184}"
16508,5234,75.0,2,1.0,2,155000,2067,False,False,True,True,False,"{'lat': 40.3771058, 'lng': -3.7319042}"
16509,5233,55.0,1,1.0,5,180000,3273,False,False,True,True,True,"{'lat': 40.3729559, 'lng': -3.7388156}"
16510,5232,75.0,3,1.0,2,136000,1813,True,False,True,True,False,"{'lat': 40.3790665, 'lng': -3.7479109}"
16511,5231,60.0,2,1.0,Bajo,120000,2000,False,False,True,False,False,"{'lat': 40.3715706, 'lng': -3.7594997}"
16512,5230,70.0,3,1.0,3,175000,2500,True,False,False,True,False,"{'lat': 40.3845579, 'lng': -3.7441834}"
16513,5229,147.0,4,2.0,3,375000,2551,False,False,True,True,True,"{'lat': 40.3881178, 'lng': -3.7396025}"
16514,5228,69.0,3,1.0,3,134900,1955,False,False,False,True,False,"{'lat': 40.3812887, 'lng': -3.7312475}"
16515,5227,80.0,3,1.0,2,190000,2375,False,False,False,True,False,"{'lat': 40.394936, 'lng': -3.7374989}"
16516,5226,50.0,1,1.0,1,180000,3600,False,False,True,True,False,"{'lat': 40.3740695, 'lng': -3.7316776}"
16517,5225,65.0,0,1.0,2,185000,2846,False,False,True,True,True,"{'lat': 40.38912, 'lng': -3.732859999999999}"
16518,5224,40.0,0,1.0,2,145000,3625,False,False,True,False,False,"{'lat': 40.3914857, 'lng': -3.73349}"
16519,5223,72.0,3,1.0,Bajo,119900,1665,False,False,False,True,False,"{'lat': 40.3857652, 'lng': -3.7419023}"
16520,5222,55.0,1,1.0,1,250000,4545,False,False,True,True,True,"{'lat': 40.3616095, 'lng': -3.756433699999999}"
16521,5221,70.0,3,1.0,4,130000,1857,True,False,True,True,False,"{'lat': 40.3773126, 'lng': -3.741882399999999}"
16522,5220,60.0,1,1.0,1,199000,3317,False,False,True,True,True,"{'lat': 40.3729559, 'lng': -3.7388156}"
16523,5219,88.0,2,2.0,5,262000,2977,False,False,True,True,True,"{'lat': 40.3799034, 'lng': -3.7460478}"
16524,5218,78.0,3,1.0,1,200000,2564,False,False,True,True,False,"{'lat': 40.3774302, 'lng': -3.7306217}"
16525,5217,60.0,0,1.0,6,225000,3750,False,False,True,True,False,"{'lat': 40.3729559, 'lng': -3.7388156}"
16529,5213,63.0,3,1.0,4,113000,1794,False,,False,,False,"{'lat': 40.4167754, 'lng': -3.7037902}"
16531,5211,55.0,1,1.0,4,88320,1606,False,False,False,,False,"{'lat': 40.3905914, 'lng': -3.7378209}"
16533,5209,92.0,1,1.0,,194000,2109,False,False,False,,False,"{'lat': 40.3931857, 'lng': -3.7258071}"
16534,5208,70.0,2,1.0,1,260000,3714,False,False,False,True,False,"{'lat': 40.3883642, 'lng': -3.7353172}"
16535,5207,85.0,3,1.0,2,195000,2294,False,False,True,True,False,"{'lat': 40.3899274, 'lng': -3.739879}"
16536,5206,115.0,3,1.0,2,240000,2087,False,False,True,True,False,"{'lat': 40.3830865, 'lng': -3.7418992}"
16539,5203,86.0,3,2.0,3,180000,2093,True,False,False,True,False,"{'lat': 40.3829226, 'lng': -3.7288916}"
16540,5202,70.0,3,1.0,1,220000,3143,False,False,True,True,False,"{'lat': 40.3948437, 'lng': -3.7378956}"
16549,5193,70.0,0,1.0,Bajo,140000,2000,False,False,False,True,False,"{'lat': 40.3818271, 'lng': -3.7429985}"
16550,5192,75.0,2,1.0,4,105000,1400,False,,False,True,False,"{'lat': 40.3869786, 'lng': -3.7414257}"
16551,5191,58.0,1,1.0,Bajo,160000,2759,False,False,False,True,False,"{'lat': 40.3998477, 'lng': -3.7224855}"
16552,5190,53.0,2,1.0,Bajo,102000,1925,False,False,False,,False,"{'lat': 40.39413160000001, 'lng': -3.7250547}"
16553,5189,33.0,1,1.0,Bajo,120000,3636,True,False,True,False,False,"{'lat': 40.3980099, 'lng': -3.7173514}"
16554,5188,82.0,2,1.0,1,161000,1963,False,False,True,True,False,"{'lat': 40.3771907, 'lng': -3.7432907}"
16556,5186,58.0,2,1.0,2,104500,1802,False,False,False,True,False,"{'lat': 40.394725, 'lng': -3.7356882}"
16557,5185,57.0,3,1.0,4,113300,1988,False,,False,,False,"{'lat': 40.39192269999999, 'lng': -3.7409352}"
16558,5184,100.0,3,1.0,3,160000,1600,False,False,True,True,False,"{'lat': 40.379957, 'lng': -3.729325999999999}"
16559,5183,75.0,3,1.0,2,175000,2333,False,False,False,True,False,"{'lat': 40.37997319999999, 'lng': -3.7287728}"
16560,5182,66.0,4,1.0,Bajo,180000,2727,False,False,False,True,False,"{'lat': 40.3899767, 'lng': -3.7204246}"
16561,5181,35.0,1,1.0,3,87000,2486,False,False,False,False,False,"{'lat': 40.3908025, 'lng': -3.7238152}"
16562,5180,55.0,2,1.0,4,120000,2182,False,False,False,False,False,"{'lat': 40.3856524, 'lng': -3.7429337}"
16563,5179,80.0,5,2.0,,265000,3312,True,False,,,False,"{'lat': 40.3844874, 'lng': -3.7459933}"
16564,5178,75.0,2,1.0,2,170000,2267,False,False,False,True,False,"{'lat': 40.388455, 'lng': -3.727696099999999}"
16566,5176,81.0,0,1.0,Entreplanta exterior,190000,2346,False,False,True,True,False,"{'lat': 40.3880814, 'lng': -3.7260266}"
16568,5174,80.0,3,1.0,Bajo,226000,2825,False,False,True,True,False,"{'lat': 40.392581, 'lng': -3.7100505}"
16569,5173,69.0,2,1.0,2,260000,3768,False,False,True,True,True,"{'lat': 40.38163, 'lng': -3.74036}"
16570,5172,100.0,3,2.0,2,250000,2500,False,False,True,True,True,"{'lat': 40.3863425, 'lng': -3.7266597}"
16571,5171,100.0,2,2.0,,200000,2000,False,False,,,False,"{'lat': 40.37870729999999, 'lng': -3.7480954}"
16573,5169,65.0,2,1.0,3,160000,2462,False,False,True,True,False,"{'lat': 40.3863096, 'lng': -3.7439277}"
16574,5168,93.0,3,1.0,3,161000,1731,True,False,False,True,False,"{'lat': 40.3798855, 'lng': -3.728877}"
16575,5167,95.0,3,2.0,4,158000,1663,False,False,True,True,False,"{'lat': 40.3705247, 'lng': -3.7591947}"
16576,5166,60.0,2,1.0,2,137000,2283,False,False,False,True,False,"{'lat': 40.3931415, 'lng': -3.7404914}"
16577,5165,104.0,0,1.0,Bajo,151151,1453,False,False,False,True,False,"{'lat': 40.3825165, 'lng': -3.7328579}"
16578,5164,85.0,2,2.0,3,287000,3376,False,False,True,True,True,"{'lat': 40.3616095, 'lng': -3.756433699999999}"
16579,5163,120.0,4,2.0,3,318000,2650,True,False,True,True,False,"{'lat': 40.394366, 'lng': -3.7072308}"
16580,5162,85.0,3,1.0,1,185000,2176,False,False,True,False,False,"{'lat': 40.3958829, 'lng': -3.7186981}"
16581,5161,70.0,2,1.0,1,170000,2429,False,False,False,True,False,"{'lat': 40.3668289, 'lng': -3.7614246}"
16582,5160,50.0,2,1.0,2,159000,3180,False,False,False,True,False,"{'lat': 40.390408, 'lng': -3.7397688}"
16583,5159,74.0,2,1.0,5,240000,3243,False,False,True,True,False,"{'lat': 40.391282, 'lng': -3.7280786}"
16584,5158,95.0,3,1.0,2,275000,2895,False,False,False,True,False,"{'lat': 40.3867665, 'lng': -3.729903}"
16585,5157,55.0,1,1.0,Bajo,160000,2909,False,False,True,True,True,"{'lat': 40.3921635, 'lng': -3.7318489}"
16589,5153,190.0,7,2.0,1,250000,1316,True,False,False,True,False,"{'lat': 40.3871834, 'lng': -3.742770499999999}"
16590,5152,100.0,3,2.0,3,250000,2500,False,False,False,True,True,"{'lat': 40.3925887, 'lng': -3.7195919}"
16593,5149,83.0,3,1.0,1,177000,2133,False,False,False,True,False,"{'lat': 40.3838933, 'lng': -3.7456712}"
16600,5142,80.0,3,1.0,2,140000,1750,False,False,False,True,False,"{'lat': 40.3725745, 'lng': -3.7549162}"
16601,5141,59.0,3,1.0,1,175000,2966,False,False,False,True,False,"{'lat': 40.3921526, 'lng': -3.7260517}"
16603,5139,85.0,3,1.0,4,160000,1882,True,False,False,True,False,"{'lat': 40.3853621, 'lng': -3.7220418}"
16604,5138,110.0,3,2.0,5,115000,1045,True,False,True,True,False,"{'lat': 40.37647, 'lng': -3.73393}"
16605,5137,70.0,1,2.0,,126900,1813,False,False,False,,False,"{'lat': 40.3736247, 'lng': -3.7588884}"
16606,5136,90.0,3,2.0,3,200000,2222,False,False,True,True,True,"{'lat': 40.3798887, 'lng': -3.7321104}"
16607,5135,75.0,2,1.0,1,150000,2000,False,False,False,True,False,"{'lat': 40.3751072, 'lng': -3.7507402}"
16608,5134,111.0,4,1.0,1,217000,1955,True,False,False,True,False,"{'lat': 40.3800685, 'lng': -3.7417772}"
16609,5133,95.0,3,2.0,5,199000,2095,False,False,True,True,True,"{'lat': 40.3799181, 'lng': -3.731521}"
16610,5132,90.0,2,2.0,1,239000,2656,False,False,True,True,True,"{'lat': 40.3713557, 'lng': -3.753143799999999}"
16611,5131,94.0,3,1.0,1,235000,2500,False,False,False,True,True,"{'lat': 40.39126359999999, 'lng': -3.720603}"
16612,5130,60.0,3,1.0,5,199000,3317,True,False,True,True,False,"{'lat': 40.3958336, 'lng': -3.7168805}"
16614,5128,65.0,2,1.0,1,125000,1923,True,False,False,True,False,"{'lat': 40.3692309, 'lng': -3.754615}"
16615,5127,73.0,3,1.0,4,139000,1904,False,False,False,True,False,"{'lat': 40.3876804, 'lng': -3.7434526}"
16616,5126,100.0,4,2.0,2,250000,2500,False,False,False,True,False,"{'lat': 40.3928209, 'lng': -3.712223}"
16617,5125,52.0,1,1.0,Entreplanta exterior,105000,2019,False,False,False,True,False,"{'lat': 40.3832765, 'lng': -3.7279001}"
16618,5124,70.0,3,1.0,4,110000,1571,True,False,,True,False,"{'lat': 40.39232459999999, 'lng': -3.739759399999999}"
16619,5123,51.0,2,1.0,Bajo,95000,1863,False,False,False,True,False,"{'lat': 40.3757363, 'lng': -3.7423278}"
16620,5122,70.0,4,1.0,1,160000,2286,False,False,False,True,False,"{'lat': 40.3928346, 'lng': -3.733959}"
16621,5121,51.0,3,1.0,Bajo,99900,1959,False,False,False,True,False,"{'lat': 40.3746257, 'lng': -3.7395089}"
16622,5120,40.0,1,1.0,3,139000,3475,False,False,True,True,False,"{'lat': 40.39413160000001, 'lng': -3.7250547}"
16624,5118,50.0,2,1.0,Bajo,110000,2200,False,False,False,True,False,"{'lat': 40.3837183, 'lng': -3.7271196}"
16625,5117,80.0,3,1.0,3,125000,1562,False,False,False,True,False,"{'lat': 40.3905914, 'lng': -3.7378209}"
16627,5115,65.0,2,1.0,3,105000,1615,False,False,False,True,False,"{'lat': 40.3910899, 'lng': -3.7398331}"
16628,5114,80.0,3,1.0,4,117000,1462,True,False,False,True,False,"{'lat': 40.3866828, 'lng': -3.7458396}"
16631,5111,92.0,3,2.0,Bajo,194000,2109,False,,False,,False,"{'lat': 40.3930944, 'lng': -3.726320899999999}"
16633,5109,57.0,2,1.0,3,100300,1760,False,,,,False,"{'lat': 40.3759614, 'lng': -3.7425599}"
16635,5107,70.0,2,2.0,2,126900,1813,False,False,False,False,False,"{'lat': 40.3734625, 'lng': -3.7569797}"
16637,5105,71.0,3,1.0,,126000,1775,False,False,False,,False,"{'lat': 40.39573480000001, 'lng': -3.7330298}"
16638,5104,103.0,3,1.0,,221000,2146,False,False,False,,False,"{'lat': 40.3940703, 'lng': -3.7117159}"
16639,5103,81.0,2,1.0,2,165000,2037,False,False,True,True,False,"{'lat': 40.37814420000001, 'lng': -3.7432313}"
16640,5102,120.0,4,2.0,Bajo,130000,1083,False,False,True,True,False,"{'lat': 40.37985279999999, 'lng': -3.7292177}"
16641,5101,77.0,3,1.0,2,130000,1688,True,False,,True,False,"{'lat': 40.3916113, 'lng': -3.7251716}"
16642,5100,85.0,3,1.0,Bajo,226000,2659,True,False,True,True,False,"{'lat': 40.3929373, 'lng': -3.709848}"
16643,5099,43.0,2,1.0,Bajo,99000,2302,False,False,False,True,False,"{'lat': 40.39215859999999, 'lng': -3.7120217}"
16644,5098,84.0,2,2.0,1,230000,2738,False,False,True,True,True,"{'lat': 40.3906873, 'lng': -3.7192312}"
